date,btc_price
2014-10-02,375.4928339
2014-10-03,357.362980336
2014-10-04,326.642468598
2014-10-05,323.055049424
2014-10-06,328.049174812
2014-10-07,334.404218494
2014-10-08,355.992247346
2014-10-09,364.556226584
2014-10-10,360.938671886
2014-10-11,362.43268194600006
2014-10-12,379.544233508
2014-10-13,392.325506156
2014-10-14,402.428572038
2014-10-15,394.094481952
2014-10-16,383.085283296
2014-10-17,383.060919656
2014-10-18,390.75379734
2014-10-19,388.575872572
2014-10-20,381.35682622
2014-10-21,385.846074676
2014-10-22,382.43631932
2014-10-23,356.566155236
2014-10-24,358.1904358080001
2014-10-25,348.157435614
2014-10-26,355.021491172
2014-10-27,350.983183486
2014-10-28,355.774005564
2014-10-29,335.093284832
2014-10-30,346.121529486
2014-10-31,337.813393346
2014-11-01,324.573484356
2014-11-02,324.36579329
2014-11-03,325.965872218
2014-11-04,330.077540744
2014-11-05,338.002215156
2014-11-06,349.912207048
2014-11-07,342.135011436
2014-11-08,345.74628679
2014-11-09,365.563844488
2014-11-10,365.870426192
2014-11-11,369.814967434
2014-11-12,424.36606007599994
2014-11-13,420.474808772
2014-11-14,399.500638838
2014-11-15,376.62900497399994
2014-11-16,389.797810122
2014-11-17,388.358
2014-11-18,375.089345896
2014-11-19,378.896020706
2014-11-20,356.462709068
2014-11-21,350.462287766
2014-11-22,353.31120368
2014-11-23,367.699086678
2014-11-24,375.8525662779999
2014-11-25,376.590034426
2014-11-26,367.557562668
2014-11-27,369.654274774
2014-11-28,376.849520466
2014-11-29,375.88472041
2014-11-30,376.68151586399995
2014-12-01,376.6290066889646
2014-12-02,379.0694120617126
2014-12-03,375.5560275468264
2014-12-04,369.19470388
2014-12-05,376.0
2014-12-06,375.017951538
2014-12-07,377.14578303
2014-12-08,361.6342622220001
2014-12-09,351.90854790399993
2014-12-10,346.959745012
2014-12-11,348.921944692
2014-12-12,352.869712602
2014-12-13,350.961507326
2014-12-14,357.141899984
2014-12-15,348.081860686
2014-12-16,328.90113902
2014-12-17,321.598493206
2014-12-18,312.281775888
2014-12-19,318.544134062
2014-12-20,331.49050168199994
2014-12-21,320.556787554
2014-12-22,331.997882986
2014-12-23,336.522172414
2014-12-24,322.522
2014-12-25,319.693281002
2014-12-26,329.312281216
2014-12-27,316.209387338
2014-12-28,317.59399999999994
2014-12-29,312.458500412
2014-12-30,311.43002015
2014-12-31,320.992712128
2015-01-01,314.025456318
2015-01-02,315.687160984
2015-01-03,283.00653515
2015-01-04,263.80788251599995
2015-01-05,276.8
2015-01-06,276.8
2015-01-07,276.8
2015-01-08,284.2775
2015-01-09,293.956460672
2015-01-10,275.178914552
2015-01-11,265.104599912
2015-01-12,267.0091753
2015-01-13,226.231510026946
2015-01-14,172.2093361644184
2015-01-15,210.2220540198215
2015-01-16,207.400753385583
2015-01-17,199.71335481
2015-01-18,211.933325656
2015-01-19,216.2135457394403
2015-01-20,211.21436810323
2015-01-21,227.3673392702163
2015-01-22,233.0832877620321
2015-01-23,233.6469371525773
2015-01-24,249.3475380569957
2015-01-25,254.566243127401
2015-01-26,274.3673394383924
2015-01-27,263.8566599952122
2015-01-28,235.5267381424277
2015-01-29,235.3780460643582
2015-01-30,228.4714563518461
2015-01-31,218.1833214083741
2015-02-01,227.6223232278307
2015-02-02,237.9709054988361
2015-02-03,227.6791825345782
2015-02-04,227.0801987965575
2015-02-05,216.8557746662674
2015-02-06,222.7839778729147
2015-02-07,229.0018570208491
2015-02-08,223.963671914962
2015-02-09,221.0042389553486
2015-02-10,220.600396870975
2015-02-11,219.7285161312376
2015-02-12,222.8289033731729
2015-02-13,236.805018850434
2015-02-14,257.0310272347365
2015-02-15,235.0457813202158
2015-02-16,234.5256899357253
2015-02-17,244.7022003916088
2015-02-18,237.4602610895538
2015-02-19,241.46005745043
2015-02-20,245.3421246869748
2015-02-21,245.5785541628726
2015-02-22,236.4572949646824
2015-02-23,239.2251327609445
2015-02-24,239.8410423225995
2015-02-25,238.1139375509444
2015-02-26,237.0798280600164
2015-02-27,253.8268818944111
2015-02-28,253.6915093847788
2015-03-01,258.7270505768632
2015-03-02,276.0928005162733
2015-03-03,282.4760880921546
2015-03-04,272.0490118612828
2015-03-05,275.7988366596072
2015-03-06,273.0491746904391
2015-03-07,276.8780976690693
2015-03-08,275.2790516535126
2015-03-09,288.2142061171248
2015-03-10,292.4491012592292
2015-03-11,296.5324948519402
2015-03-12,295.8481806574898
2015-03-13,285.6382567507711
2015-03-14,283.2459863615356
2015-03-15,287.2991907259144
2015-03-16,291.348141117591
2015-03-17,286.2368092015699
2015-03-18,258.1945290379023
2015-03-19,262.2621084126871
2015-03-20,263.0544217347894
2015-03-21,261.3618035693705
2015-03-22,268.2085121177197
2015-03-23,266.2329206344039
2015-03-24,245.6739071306352
2015-03-25,246.8942550731276
2015-03-26,249.5701946814968
2015-03-27,247.8728067688984
2015-03-28,253.4000507256818
2015-03-29,243.3137110161505
2015-03-30,248.427389420362
2015-03-31,244.5766420522283
2015-04-01,247.6330365765654
2015-04-02,253.9553864676677
2015-04-03,254.8868361384186
2015-04-04,253.9929262544148
2015-04-05,261.2126187518514
2015-04-06,256.4220730129188
2015-04-07,253.9894885279104
2015-04-08,245.8480735401531
2015-04-09,244.6159208857772
2015-04-10,236.5108547052522
2015-04-11,236.7724009157989
2015-04-12,236.4770977506117
2015-04-13,224.9765153296649
2015-04-14,219.3874862190542
2015-04-15,223.8348000035629
2015-04-16,227.870378726502
2015-04-17,223.0841719013738
2015-04-18,223.5865237125548
2015-04-19,223.5674472649544
2015-04-20,225.2184300872037
2015-04-21,235.5210246964758
2015-04-22,233.7009634608557
2015-04-23,236.1635368171317
2015-04-24,231.0205337248769
2015-04-25,226.5854799437586
2015-04-26,221.0537996048133
2015-04-27,227.4497711596847
2015-04-28,225.3984377539342
2015-04-29,225.6405442418366
2015-04-30,236.7031157499177
2015-05-01,232.7740205181823
2015-05-02,234.4547062686378
2015-05-03,239.8453986375642
2015-05-04,239.2673350149646
2015-05-05,236.2114911026119
2015-05-06,229.6557816853819
2015-05-07,237.4128309678438
2015-05-08,244.3376013238622
2015-05-09,242.6196451076135
2015-05-10,240.8437269086987
2015-05-11,241.6363056849018
2015-05-12,241.3522020526193
2015-05-13,236.3463168218998
2015-05-14,237.2065240952482
2015-05-15,237.8873972045111
2015-05-16,236.3927155273999
2015-05-17,236.6792552669973
2015-05-18,233.5907071813121
2015-05-19,231.9483393396152
2015-05-20,234.398195971144
2015-05-21,235.6038944467978
2015-05-22,239.8753072751549
2015-05-23,238.7335530263541
2015-05-24,240.2080085180499
2015-05-25,236.5916060477956
2015-05-26,236.2509942257422
2015-05-27,237.0397222817517
2015-05-28,237.1630962246936
2015-05-29,236.4593782502785
2015-05-30,233.4292178093473
2015-05-31,229.8704626582817
2015-06-01,223.5682104108801
2015-06-02,225.4970953656759
2015-06-03,225.5681818920027
2015-06-04,223.9354202304274
2015-06-05,224.5960938206426
2015-06-06,225.0604746896412
2015-06-07,223.5081692989427
2015-06-08,228.7738683609431
2015-06-09,229.0032607796115
2015-06-10,228.5646397876235
2015-06-11,229.321480226127
2015-06-12,229.3949082185111
2015-06-13,232.9901607483483
2015-06-14,232.2732607782773
2015-06-15,236.5940075448309
2015-06-16,250.8844311146613
2015-06-17,248.9102382222318
2015-06-18,248.9536229545178
2015-06-19,244.4347548506766
2015-06-20,246.0359477709545
2015-06-21,244.2264603457139
2015-06-22,246.9779718291997
2015-06-23,244.3608683250139
2015-06-24,240.1896323677801
2015-06-25,242.4657489591529
2015-06-26,242.9475698024666
2015-06-27,251.4917471260987
2015-06-28,248.8923275300042
2015-06-29,256.9158570092358
2015-06-30,263.2627227196955
2015-07-01,258.3393801002362
2015-07-02,254.7397570388532
2015-07-03,256.2885206258173
2015-07-04,260.3584808906693
2015-07-05,271.6396076486287
2015-07-06,269.0768488345606
2015-07-07,265.8951663337417
2015-07-08,270.6944467211694
2015-07-09,269.4970385701621
2015-07-10,285.9887145152709
2015-07-11,292.3726314342531
2015-07-12,312.0321590438759
2015-07-13,292.8213347492119
2015-07-14,287.3578299619224
2015-07-15,285.5353725027134
2015-07-16,278.4261692588851
2015-07-17,279.9105836013045
2015-07-18,276.9949239987578
2015-07-19,275.3879562178301
2015-07-20,279.7438688072363
2015-07-21,276.974196145464
2015-07-22,277.8679479951541
2015-07-23,277.2529752899414
2015-07-24,289.1761070018832
2015-07-25,289.168039705646
2015-07-26,293.1260382264218
2015-07-27,294.2216879969626
2015-07-28,295.1841944065804
2015-07-29,290.1760221635839
2015-07-30,288.1899783743672
2015-07-31,284.8233479578995
2015-08-01,281.5384731357942
2015-08-02,282.2863149249907
2015-08-03,280.8324962243669
2015-08-04,285.1789246642458
2015-08-05,281.7704602972489
2015-08-06,278.3535861876579
2015-08-07,279.4942602464934
2015-08-08,262.0541973260052
2015-08-09,267.5132894099445
2015-08-10,264.7917552982223
2015-08-11,271.7186639460532
2015-08-12,267.3464697064765
2015-08-13,264.5001511314618
2015-08-14,265.984485481529
2015-08-15,262.3268821607181
2015-08-16,258.4844012581912
2015-08-17,256.6478960910036
2015-08-18,222.3092882476017
2015-08-19,227.408090045077
2015-08-20,235.5313672199159
2015-08-21,233.0339053361679
2015-08-22,231.0864954707129
2015-08-23,228.8419084678968
2015-08-24,211.0402981201623
2015-08-25,223.1145210819216
2015-08-26,226.1075134092342
2015-08-27,225.5623705208731
2015-08-28,231.5200838783128
2015-08-29,230.1742717846294
2015-08-30,228.8670732204802
2015-08-31,230.5980910322655
2015-09-01,228.0608584854554
2015-09-02,229.3621245778932
2015-09-03,227.2399619313778
2015-09-04,231.2543033763256
2015-09-05,236.0671291026174
2015-09-06,240.6897683039839
2015-09-07,241.0214589079595
2015-09-08,244.2302820296694
2015-09-09,238.6469966938774
2015-09-10,238.656313717787
2015-09-11,240.7280350704555
2015-09-12,235.3864008403215
2015-09-13,230.2314716349509
2015-09-14,230.6668198733632
2015-09-15,230.1831192439984
2015-09-16,229.2495574632945
2015-09-17,232.7716151933546
2015-09-18,233.4560018542998
2015-09-19,231.7295349159685
2015-09-20,230.6853572068167
2015-09-21,226.6662632336626
2015-09-22,230.6106869026354
2015-09-23,229.8297851347052
2015-09-24,234.4753888262895
2015-09-25,235.2908548005521
2015-09-26,234.5934120623101
2015-09-27,233.1806843494688
2015-09-28,239.4748864357399
2015-09-29,237.0919832031651
2015-09-30,236.8536879670702
2015-10-01,237.8207562508808
2015-10-02,238.1753007304221
2015-10-03,239.5604013207664
2015-10-04,239.3348115393887
2015-10-05,240.7845359196166
2015-10-06,246.7720171676909
2015-10-07,243.3066364292659
2015-10-08,242.9524075126918
2015-10-09,244.4255139081272
2015-10-10,245.9098072068554
2015-10-11,248.9401930674468
2015-10-12,246.2061722131405
2015-10-13,250.0391563717686
2015-10-14,253.1220307936042
2015-10-15,254.6331816684201
2015-10-16,262.7845342954888
2015-10-17,272.5708393360872
2015-10-18,264.1076345503976
2015-10-19,264.3202634396505
2015-10-20,270.7099906978552
2015-10-21,268.2452290712203
2015-10-22,275.5590833282567
2015-10-23,278.6980507748621
2015-10-24,283.6091613210242
2015-10-25,284.262636006768
2015-10-26,286.8654745608623
2015-10-27,295.2009331241321
2015-10-28,304.8074503550594
2015-10-29,315.2108760789638
2015-10-30,328.9191848346569
2015-10-31,312.1089921373559
2015-11-01,328.4881524558023
2015-11-02,362.95298972072
2015-11-03,403.6076001552797
2015-11-04,408.4031631732805
2015-11-05,385.7126493514518
2015-11-06,374.4413924059714
2015-11-07,385.7626579058613
2015-11-08,372.8669537418693
2015-11-09,378.9505953652761
2015-11-10,335.7963671705303
2015-11-11,310.2309524422893
2015-11-12,338.6393034805578
2015-11-13,337.0562129246183
2015-11-14,333.439122539814
2015-11-15,320.3207315551851
2015-11-16,331.7085679802535
2015-11-17,336.2706450217252
2015-11-18,334.7224323078697
2015-11-19,326.571914685233
2015-11-20,321.8274720149738
2015-11-21,326.3387576784565
2015-11-22,323.8077719617589
2015-11-23,323.1121158774324
2015-11-24,320.2786544058803
2015-11-25,328.9570992918999
2015-11-26,352.9815835414223
2015-11-27,357.7679405226297
2015-11-28,356.5316287061623
2015-11-29,371.5606233970884
2015-11-30,376.9796965739912
2015-12-01,362.9135153696589
2015-12-02,359.3656530803401
2015-12-03,361.4880907867144
2015-12-04,363.6694300330024
2015-12-05,387.8975263902973
2015-12-06,387.6737772689671
2015-12-07,394.815817880082
2015-12-08,416.9436878043078
2015-12-09,417.5696303375327
2015-12-10,415.3993961685071
2015-12-11,453.1305854150825
2015-12-12,436.7529864638788
2015-12-13,433.3545154611923
2015-12-14,443.8590702689776
2015-12-15,463.9822589592027
2015-12-16,454.0652888456077
2015-12-17,455.8338169637597
2015-12-18,463.1291076307037
2015-12-19,461.4415972479065
2015-12-20,442.2988191819895
2015-12-21,437.2047325783519
2015-12-22,434.6732117942569
2015-12-23,442.4148208988461
2015-12-24,455.7401301606217
2015-12-25,455.8559151249195
2015-12-26,418.4736938530294
2015-12-27,422.2507205514291
2015-12-28,421.6523204183636
2015-12-29,432.9424291699053
2015-12-30,426.9732563835231
2015-12-31,430.2114326531538
2016-01-01,434.8839824640039
2016-01-02,434.9224203390912
2016-01-03,430.9997978270536
2016-01-04,433.9019913168721
2016-01-05,433.1665986957624
2016-01-06,429.9253492492494
2016-01-07,458.7099236879629
2016-01-08,454.0532833086
2016-01-09,449.6971827987915
2016-01-10,448.9536352689756
2016-01-11,448.6952497818272
2016-01-12,435.4855509076538
2016-01-13,432.6577823362845
2016-01-14,430.0250259843386
2016-01-15,362.4305504507852
2016-01-16,388.1881730585918
2016-01-17,379.148748639874
2016-01-18,384.928918248786
2016-01-19,376.7663108392438
2016-01-20,419.2252501717509
2016-01-21,409.2680990241474
2016-01-22,383.2949288145388
2016-01-23,386.9158595464536
2016-01-24,402.8010750231029
2016-01-25,391.1212623042642
2016-01-26,391.6668140869515
2016-01-27,394.4466804448489
2016-01-28,379.7505777031566
2016-01-29,378.6405195412309
2016-01-30,377.3488875787101
2016-01-31,367.9508595508954
2016-02-01,371.3705231941207
2016-02-02,372.9622692614403
2016-02-03,368.5349031979493
2016-02-04,388.0950286680333
2016-02-05,383.9341258581022
2016-02-06,375.2273870475876
2016-02-07,376.4286292236621
2016-02-08,371.2169424333619
2016-02-09,372.7623707800957
2016-02-10,378.951734213109
2016-02-11,378.1483816210742
2016-02-12,382.3920970165186
2016-02-13,390.6503666298814
2016-02-14,406.5740594276338
2016-02-15,398.8081586422428
2016-02-16,407.238241647739
2016-02-17,414.8979246844353
2016-02-18,421.1656956337262
2016-02-19,420.4435359033617
2016-02-20,434.6179274199626
2016-02-21,438.4724307298428
2016-02-22,437.4889589178774
2016-02-23,419.6102231848159
2016-02-24,423.851263269437
2016-02-25,423.5093989250703
2016-02-26,430.6719637219394
2016-02-27,432.1432341275273
2016-02-28,431.5065287388273
2016-02-29,436.4222492894298
2016-03-01,433.2277035606563
2016-03-02,420.1261526217783
2016-03-03,419.3115819895905
2016-03-04,407.2361243772178
2016-03-05,398.5024323916094
2016-03-06,404.6277893211019
2016-03-07,412.8005827105356
2016-03-08,411.4093473295935
2016-03-09,412.5996495317308
2016-03-10,415.9657358290411
2016-03-11,419.645316497456
2016-03-12,410.139940852359
2016-03-13,412.6153044677259
2016-03-14,415.0543529834467
2016-03-15,415.4742785335744
2016-03-16,416.2381856412929
2016-03-17,418.5086720041087
2016-03-18,409.2494736684257
2016-03-19,409.6114015305549
2016-03-20,411.6682983310387
2016-03-21,411.7585748667672
2016-03-22,416.5476187546334
2016-03-23,417.5388319534018
2016-03-24,412.6839146718868
2016-03-25,416.3595573150922
2016-03-26,416.9229832825687
2016-03-27,425.0114059718799
2016-03-28,422.6782895074445
2016-03-29,416.1195712728422
2016-03-30,413.0844050949869
2016-03-31,415.5563323266952
2016-04-01,417.1655761916554
2016-04-02,419.7207145718917
2016-04-03,419.825323991892
2016-04-04,419.362325459036
2016-04-05,422.2472808455297
2016-04-06,421.3123840663686
2016-04-07,421.1524932382466
2016-04-08,418.7008248021261
2016-04-09,419.1189017501917
2016-04-10,422.0637750410789
2016-04-11,423.4443541572169
2016-04-12,426.7720846890871
2016-04-13,424.9491271718547
2016-04-14,425.7382992612878
2016-04-15,430.4106286825848
2016-04-16,433.2765036183376
2016-04-17,428.9189224903261
2016-04-18,429.6255257114645
2016-04-19,436.6868552636164
2016-04-20,442.4563172565921
2016-04-21,451.6680756279053
2016-04-22,448.090233284983
2016-04-23,455.4868984701546
2016-04-24,462.2531786289896
2016-04-25,464.5798340098007
2016-04-26,469.6017137637834
2016-04-27,444.5981380115862
2016-04-28,451.7265497426921
2016-04-29,457.444408673028
2016-04-30,453.3580726385215
2016-05-01,454.3377402582147
2016-05-02,445.729278648282
2016-05-03,451.501854947788
2016-05-04,448.001937404669
2016-05-05,449.2282265593353
2016-05-06,460.9599712723831
2016-05-07,461.138059959326
2016-05-08,461.5625344457377
2016-05-09,463.8478179625745
2016-05-10,452.3892392408006
2016-05-11,454.4613929684439
2016-05-12,455.538562036927
2016-05-13,457.608346978269
2016-05-14,458.4449158675629
2016-05-15,460.9721197500823
2016-05-16,454.6210663380606
2016-05-17,453.8437384547908
2016-05-18,454.9559643049547
2016-05-19,438.5470537052079
2016-05-20,445.214454619642
2016-05-21,445.7950017281727
2016-05-22,441.1173717870022
2016-05-23,445.0955493236978
2016-05-24,445.7460073246161
2016-05-25,451.3402890773279
2016-05-26,454.0834910884801
2016-05-27,470.6678659296852
2016-05-28,523.4010670292037
2016-05-29,522.4012688892889
2016-05-30,531.7697241514386
2016-05-31,531.5451114534147
2016-06-01,534.929231166291
2016-06-02,538.0219157804956
2016-06-03,570.0249109843392
2016-06-04,574.1044870799856
2016-06-05,574.6507220672327
2016-06-06,585.2448605161708
2016-06-07,578.1194883937324
2016-06-08,583.0049348368627
2016-06-09,577.0760450769253
2016-06-10,579.8212995235086
2016-06-11,607.17430380675
2016-06-12,671.0887766935982
2016-06-13,705.2537025153345
2016-06-14,685.1158454197318
2016-06-15,697.4923346649625
2016-06-16,768.6542678135833
2016-06-17,752.9334092068809
2016-06-18,757.3416662071204
2016-06-19,767.4518264835016
2016-06-20,715.3350485677917
2016-06-21,667.217531653078
2016-06-22,597.5623930748819
2016-06-23,627.9657566291881
2016-06-24,667.5468611638372
2016-06-25,665.7125861193371
2016-06-26,633.8908753967772
2016-06-27,657.042473154401
2016-06-28,647.9137512329382
2016-06-29,637.0942855303231
2016-06-30,672.6324199351302
2016-07-01,677.7523138559045
2016-07-02,703.0031427888437
2016-07-03,661.439850366025
2016-07-04,681.3720236261811
2016-07-05,669.5220391628915
2016-07-06,677.0219670928782
2016-07-07,640.7836172202872
2016-07-08,665.8419667000638
2016-07-09,657.3184540890006
2016-07-10,651.3047799816928
2016-07-11,651.1524242489038
2016-07-12,665.2699931763912
2016-07-13,655.2105758522562
2016-07-14,660.2911244612783
2016-07-15,666.4306437343722
2016-07-16,663.3188356448769
2016-07-17,679.8341644292315
2016-07-18,675.0654188097517
2016-07-19,674.0658044287677
2016-07-20,667.3264934261225
2016-07-21,667.2942051820498
2016-07-22,653.2611166392969
2016-07-23,657.7541150361819
2016-07-24,660.8986520111177
2016-07-25,656.727918956488
2016-07-26,654.174462619276
2016-07-27,656.6374550331486
2016-07-28,654.8738329724555
2016-07-29,657.202841742762
2016-07-30,655.0710646480535
2016-07-31,626.6782449704231
2016-08-01,603.0714699772217
2016-08-02,541.1173090967804
2016-08-03,570.498084933119
2016-08-04,584.2871190374406
2016-08-05,578.7203581679671
2016-08-06,590.6386563792255
2016-08-07,594.2242426379976
2016-08-08,591.594596271462
2016-08-09,585.9862966427914
2016-08-10,593.309228099764
2016-08-11,586.8243344160251
2016-08-12,587.6670928265272
2016-08-13,585.6063890254981
2016-08-14,572.7941323513933
2016-08-15,567.4857481002539
2016-08-16,578.4633278459701
2016-08-17,573.999199368756
2016-08-18,573.6346051922998
2016-08-19,573.6856113314623
2016-08-20,580.6772171224967
2016-08-21,580.2640710660802
2016-08-22,584.5310006792232
2016-08-23,582.1403915731989
2016-08-24,578.8355713317429
2016-08-25,575.7225958239035
2016-08-26,578.7497338081189
2016-08-27,569.4518502062841
2016-08-28,575.0956449603555
2016-08-29,572.9005311004324
2016-08-30,575.264045416163
2016-08-31,571.1965360376626
2016-09-01,572.5561672481705
2016-09-02,575.0009111070633
2016-09-03,598.6908473034971
2016-09-04,611.4227799559515
2016-09-05,606.1033693815909
2016-09-06,610.3828471588885
2016-09-07,615.0585387829371
2016-09-08,627.3697008597358
2016-09-09,622.2820047345849
2016-09-10,623.2641908171909
2016-09-11,606.3234045793001
2016-09-12,607.3223156688099
2016-09-13,608.2890249240006
2016-09-14,608.7350306744854
2016-09-15,605.2743670751692
2016-09-16,607.7392757581945
2016-09-17,606.886534070155
2016-09-18,610.9444636865104
2016-09-19,608.5191535319566
2016-09-20,606.7807663856313
2016-09-21,596.5872229886088
2016-09-22,595.3638256212346
2016-09-23,601.5785021720683
2016-09-24,601.0346316912924
2016-09-25,600.5018579499821
2016-09-26,606.2001855573536
2016-09-27,604.6179169458967
2016-09-28,604.9065178321194
2016-09-29,605.8710149342171
2016-09-30,608.9129588326075
2016-10-01,615.4437866654439
2016-10-02,611.1847244226493
2016-10-03,612.7803428472209
2016-10-04,608.7535531170712
2016-10-05,611.7243118951259
2016-10-06,611.3559903041948
2016-10-07,617.7007337644986
2016-10-08,619.0011133410942
2016-10-09,615.6507746403641
2016-10-10,617.885270112388
2016-10-11,642.0432135326828
2016-10-12,635.7951243678986
2016-10-13,635.3288217408204
2016-10-14,638.0457908025508
2016-10-15,636.7173591554766
2016-10-16,640.4330294524818
2016-10-17,638.2363785568257
2016-10-18,635.2516741913081
2016-10-19,628.6662997535108
2016-10-20,628.7118242328036
2016-10-21,630.4802818461595
2016-10-22,652.4767975854163
2016-10-23,650.3057909224307
2016-10-24,648.7729777619805
2016-10-25,652.6148720913783
2016-10-26,674.1736532731238
2016-10-27,687.4780503021145
2016-10-28,688.4962938599248
2016-10-29,714.0132049999412
2016-10-30,697.5440979156243
2016-10-31,697.0695553784091
2016-11-01,729.7826819595628
2016-11-02,742.1366006752444
2016-11-03,687.9545124061295
2016-11-04,704.0639814357988
2016-11-05,705.4952687890394
2016-11-06,716.3226858760313
2016-11-07,703.0813011748169
2016-11-08,710.8930104497259
2016-11-09,721.2385791964598
2016-11-10,713.3071442331326
2016-11-11,716.6398744331848
2016-11-12,704.1206813292735
2016-11-13,702.3881415369592
2016-11-14,704.8674758914456
2016-11-15,712.2453422595772
2016-11-16,737.3415145062261
2016-11-17,730.3281411168742
2016-11-18,748.4639181660784
2016-11-19,750.7693031371174
2016-11-20,729.8329977409578
2016-11-21,736.549441363089
2016-11-22,748.0008385885615
2016-11-23,741.6163279205991
2016-11-24,737.6106062205533
2016-11-25,739.7574413834575
2016-11-26,732.8834415193076
2016-11-27,728.8590062573011
2016-11-28,729.9131589550252
2016-11-29,732.0910705749118
2016-11-30,742.370297121118
2016-12-01,753.1630525910048
2016-12-02,769.78817671816
2016-12-03,766.6808823682435
2016-12-04,765.0191934692918
2016-12-05,751.8443230070479
2016-12-06,759.5092488244851
2016-12-07,765.0274254944902
2016-12-08,767.1251344839858
2016-12-09,772.45075208349
2016-12-10,775.4348079091958
2016-12-11,769.3897794425235
2016-12-12,778.2982728836786
2016-12-13,777.1148524611921
2016-12-14,777.5387069475062
2016-12-15,776.1219368298958
2016-12-16,780.9259172614201
2016-12-17,788.9255361334598
2016-12-18,790.4343388020021
2016-12-19,790.9863472149785
2016-12-20,799.2034682736746
2016-12-21,833.3000276324859
2016-12-22,857.6320329591081
2016-12-23,916.2689181350572
2016-12-24,892.4642177832177
2016-12-25,894.8863982560963
2016-12-26,901.3421392502881
2016-12-27,927.8784235549241
2016-12-28,978.6706323804319
2016-12-29,970.5916246961866
2016-12-30,960.9125488129987
2016-12-31,967.7422560147834
2017-01-01,995.9339491996291
2017-01-02,1014.355144420801
2017-01-03,1024.435627421441
2017-01-04,1120.566580636243
2017-01-05,1002.922542921884
2017-01-06,893.5322212419582
2017-01-07,906.0237000544815
2017-01-08,920.0144439293053
2017-01-09,901.6846047662914
2017-01-10,905.3372890525112
2017-01-11,788.6627243239802
2017-01-12,810.6206346707453
2017-01-13,826.8820727986597
2017-01-14,824.4725280214013
2017-01-15,828.2438456915527
2017-01-16,832.2975703857504
2017-01-17,905.9891266982038
2017-01-18,887.4321969838854
2017-01-19,902.51327038944
2017-01-20,895.0778348690013
2017-01-21,923.9705284416652
2017-01-22,926.2267163651608
2017-01-23,918.1218197310366
2017-01-24,886.5455413735126
2017-01-25,897.3617133683149
2017-01-26,916.8285986586582
2017-01-27,921.5422094299513
2017-01-28,924.7673237596504
2017-01-29,915.1648754787748
2017-01-30,922.0738109942619
2017-01-31,968.8802576054234
2017-02-01,987.7523632206257
2017-02-02,1008.04242305061
2017-02-03,1017.479724841387
2017-02-04,1034.953911146029
2017-02-05,1015.650746724602
2017-02-06,1023.152401550871
2017-02-07,1053.850386120103
2017-02-08,1053.705061673372
2017-02-09,988.412932065044
2017-02-10,999.5649259922793
2017-02-11,1017.410831400074
2017-02-12,1007.674540036131
2017-02-13,1002.274294358687
2017-02-14,1013.060609674772
2017-02-15,1013.719220202971
2017-02-16,1035.58644301658
2017-02-17,1054.532335823232
2017-02-18,1061.95052098741
2017-02-19,1057.251224409141
2017-02-20,1086.269644280841
2017-02-21,1126.858935402983
2017-02-22,1129.850403173692
2017-02-23,1176.852176320272
2017-02-24,1185.038952072538
2017-02-25,1155.393085245597
2017-02-26,1183.806290863436
2017-02-27,1194.828374751376
2017-02-28,1195.836902016804
2017-03-01,1228.561442118559
2017-03-02,1265.857846915938
2017-03-03,1291.577003636065
2017-03-04,1267.352852001143
2017-03-05,1277.510506124228
2017-03-06,1283.684208460081
2017-03-07,1236.293847759474
2017-03-08,1150.023603683808
2017-03-09,1195.154169969166
2017-03-10,1112.086673841889
2017-03-11,1185.305844220053
2017-03-12,1235.771137534189
2017-03-13,1244.566361659132
2017-03-14,1247.763004282884
2017-03-15,1262.42062405524
2017-03-16,1176.960884173343
2017-03-17,1075.723257429855
2017-03-18,968.1089976755732
2017-03-19,1018.30455866016
2017-03-20,1043.65783759295
2017-03-21,1113.668596508832
2017-03-22,1037.24658460632
2017-03-23,1027.283029473309
2017-03-24,933.169753947826
2017-03-25,961.3879462046255
2017-03-26,969.017312400438
2017-03-27,1041.310289420054
2017-03-28,1045.47501467646
2017-03-29,1040.442818368358
2017-03-30,1037.753405327745
2017-03-31,1082.725042331115
2017-04-01,1090.400531648749
2017-04-02,1099.026133405456
2017-04-03,1151.159749476422
2017-04-04,1143.029203242978
2017-04-05,1133.062623394562
2017-04-06,1193.153771532398
2017-04-07,1193.313264071174
2017-04-08,1183.893505304807
2017-04-09,1209.336901236837
2017-04-10,1209.849983838371
2017-04-11,1221.53987427595
2017-04-12,1214.456797872803
2017-04-13,1174.836850815525
2017-04-14,1172.669190806978
2017-04-15,1177.715267093636
2017-04-16,1164.973382601873
2017-04-17,1189.537577254998
2017-04-18,1201.715848275224
2017-04-19,1210.483923212566
2017-04-20,1235.664937307126
2017-04-21,1249.056122572353
2017-04-22,1241.895176042916
2017-04-23,1250.347241837458
2017-04-24,1256.541700168651
2017-04-25,1278.641766463818
2017-04-26,1294.678049655029
2017-04-27,1346.685105614364
2017-04-28,1350.457649929348
2017-04-29,1354.40694700177
2017-04-30,1383.053902962396
2017-05-01,1425.248145829469
2017-05-02,1465.581042656152
2017-05-03,1526.420705611051
2017-05-04,1554.006848920395
2017-05-05,1526.227803591002
2017-05-06,1584.951413454613
2017-05-07,1597.205853177552
2017-05-08,1701.877046287607
