date,supply_in_profit
2015-05-25,6764477.90476095
2015-05-26,6686205.15534483
2015-05-27,6677826.13002723
2015-05-28,6743971.050158
2015-05-29,6627084.52237868
2015-05-30,6098326.65751185
2015-05-31,5899846.8977134
2015-06-01,5707575.60161014
2015-06-02,5946584.21703931
2015-06-03,5852820.92961101
2015-06-04,5759304.08313418
2015-06-05,5816551.51695251
2015-06-06,5953206.21334411
2015-06-07,5710651.36722607
2015-06-08,6305837.39371527
2015-06-09,6322794.62896348
2015-06-10,6253178.87589441
2015-06-11,6385432.44315954
2015-06-12,6246684.31208847
2015-06-13,6696328.40686797
2015-06-14,6767586.58443952
2015-06-15,7166242.5883012
2015-06-16,8001886.19131063
2015-06-17,7798050.63115953
2015-06-18,7859249.9753968
2015-06-19,7236916.35612481
2015-06-20,7384990.07033795
2015-06-21,7311290.46780887
2015-06-22,7691066.01361445
2015-06-23,7282217.1903627
2015-06-24,6985524.78088559
2015-06-25,7278803.83794974
2015-06-26,7348657.5543909
2015-06-27,8078368.89984078
2015-06-28,7907902.13668048
2015-06-29,8230464.65443469
2015-06-30,8242389.40458945
2015-07-01,8092772.90858323
2015-07-02,7879242.87769184
2015-07-03,8114616.87949785
2015-07-04,8280278.08145526
2015-07-05,8447051.19115195
2015-07-06,8246403.74670185
2015-07-07,8156940.02603043
2015-07-08,8081634.12077813
2015-07-09,8026805.86074882
2015-07-10,8933288.62762413
2015-07-11,9065795.1203535
2015-07-12,9386738.71331576
2015-07-13,8922852.92500692
2015-07-14,8887366.51749086
2015-07-15,8715455.8641147
2015-07-16,8328438.06942241
2015-07-17,8403155.99438078
2015-07-18,8271877.89622881
2015-07-19,8050811.50036827
2015-07-20,8495851.47530545
2015-07-21,8223978.28519746
2015-07-22,8428630.11816655
2015-07-23,8147495.67312884
2015-07-24,8951849.28879737
2015-07-25,8971344.6306215
2015-07-26,9088069.53482101
2015-07-27,9222109.52315153
2015-07-28,9214178.66922038
2015-07-29,8684961.81927108
2015-07-30,8600795.03322246
2015-07-31,8270325.65581915
2015-08-01,8174330.38261082
2015-08-02,8330764.80305721
2015-08-03,8235289.28178313
2015-08-04,8643917.06903685
2015-08-05,8103039.36698552
2015-08-06,8174946.1937567
2015-08-07,8117303.16690806
2015-08-08,7240008.75791205
2015-08-09,7584701.59107539
2015-08-10,7556115.23747698
2015-08-11,7891139.62580128
2015-08-12,7639365.67541206
2015-08-13,7407617.30635852
2015-08-14,7678593.49548178
2015-08-15,7185026.69963793
2015-08-16,7249227.92330303
2015-08-17,7192888.65492418
2015-08-18,5705852.42568303
2015-08-19,5720914.37421799
2015-08-20,6216783.97454759
2015-08-21,6044407.31844904
2015-08-22,5904624.36534372
2015-08-23,5637322.7019069
2015-08-24,5179044.98941831
2015-08-25,5809795.90661025
2015-08-26,6107584.06183133
2015-08-27,5740655.72162615
2015-08-28,6377177.23636867
2015-08-29,6321811.37054144
2015-08-30,6129097.97582597
2015-08-31,6496676.09749264
2015-09-01,6131514.84882862
2015-09-02,6351020.76755101
2015-09-03,5977604.09008955
2015-09-04,6629451.67244974
2015-09-05,6860038.65503563
2015-09-06,7400326.41712796
2015-09-07,7300542.31809346
2015-09-08,7404041.16221103
2015-09-09,7035173.78472788
2015-09-10,7169584.56845969
2015-09-11,7402685.17629858
2015-09-12,6629629.18924006
2015-09-13,6291441.07807751
2015-09-14,6329471.60985572
2015-09-15,6239527.31991578
2015-09-16,6224145.3548185
2015-09-17,6634389.48662257
2015-09-18,6659890.94319229
2015-09-19,6488799.28328171
2015-09-20,6323663.42814923
2015-09-21,5910357.01101135
2015-09-22,6702129.18434521
2015-09-23,6559271.399507
2015-09-24,7058775.65702609
2015-09-25,7126885.65073887
2015-09-26,6900257.64761966
2015-09-27,6738297.07880331
2015-09-28,7711976.69655063
2015-09-29,7176815.13003658
2015-09-30,7080520.60160269
2015-10-01,7441688.95899862
2015-10-02,7047914.1100597
2015-10-03,7776032.71207438
2015-10-04,7624444.2183075
2015-10-05,7744492.29328221
2015-10-06,8236339.31842319
2015-10-07,7715795.70251082
2015-10-08,7542057.19692012
2015-10-09,8001301.55110483
2015-10-10,8186682.55921336
2015-10-11,8304704.3029316
2015-10-12,8024857.63965934
2015-10-13,8448311.38132051
2015-10-14,8378689.92210662
2015-10-15,8503081.75528617
2015-10-16,8958201.06823376
2015-10-17,9147096.7674117
2015-10-18,8608909.43366814
2015-10-19,8880278.52055392
2015-10-20,9063743.69494619
2015-10-21,8849690.49823257
2015-10-22,9320173.89013486
2015-10-23,9504245.1072831
2015-10-24,9759059.87371895
2015-10-25,9557663.0440991
2015-10-26,9748674.43960599
2015-10-27,10324292.87633886
2015-10-28,10151641.60915779
2015-10-29,10386593.0584836
2015-10-30,10598633.62169207
2015-10-31,10035820.84705297
2015-11-01,10462441.58421712
2015-11-02,10954395.94568055
2015-11-03,11365082.15974499
2015-11-04,10769678.55579607
2015-11-05,10448488.74423563
2015-11-06,10384181.99718063
2015-11-07,10590611.57195285
2015-11-08,10122193.0712699
2015-11-09,10157389.52292545
2015-11-10,9589265.03325338
2015-11-11,9176225.68652105
2015-11-12,9785670.24945645
2015-11-13,9895764.73165224
2015-11-14,9633161.48940088
2015-11-15,9141629.30745788
2015-11-16,9612078.91935911
2015-11-17,9632028.30741771
2015-11-18,9942911.92782164
2015-11-19,9172245.90184902
2015-11-20,9085181.91411349
2015-11-21,9386313.58739584
2015-11-22,9209101.61010052
2015-11-23,9132566.0958266
2015-11-24,9016548.1402218
2015-11-25,9653667.84026648
2015-11-26,10310550.26402729
2015-11-27,10071630.81197113
2015-11-28,10461402.299083
2015-11-29,10786848.57980976
2015-11-30,10996982.62131685
2015-12-01,10175755.09311032
2015-12-02,10118563.33685538
2015-12-03,10308307.4228569
2015-12-04,10469857.87716492
2015-12-05,11325208.63012403
2015-12-06,11011343.40911074
2015-12-07,11138852.75311589
2015-12-08,11570504.4469622
2015-12-09,11466717.15383594
2015-12-10,11475174.98490098
2015-12-11,11786296.85454349
2015-12-12,11585803.82062017
2015-12-13,11450457.41186564
2015-12-14,11768667.36492021
2015-12-15,11890557.76087441
2015-12-16,11579766.96154739
2015-12-17,11644425.51799904
2015-12-18,11957279.75957095
2015-12-19,11792422.72334442
2015-12-20,10949867.89471552
2015-12-21,11184997.32939705
2015-12-22,11007615.86923906
2015-12-23,11401536.61148744
2015-12-24,11674147.30363969
2015-12-25,11661919.52073707
2015-12-26,10410400.4018544
2015-12-27,10767863.95011739
2015-12-28,10683421.9262031
2015-12-29,11101836.59271325
2015-12-30,10725962.15665296
2015-12-31,11066826.28171082
2016-01-01,11205594.7800474
2016-01-02,11105380.4957817
2016-01-03,10909660.98021685
2016-01-04,11115941.29228457
2016-01-05,10732545.8844073
2016-01-06,10739887.82655372
2016-01-07,12010187.92784911
2016-01-08,11588770.55264928
2016-01-09,11258093.17382397
2016-01-10,11492991.67934439
2016-01-11,11216590.84973822
2016-01-12,10686882.99628024
2016-01-13,10708102.83708591
2016-01-14,10357623.55374846
2016-01-15,8935192.67986449
2016-01-16,9756710.10254765
2016-01-17,9558713.76206286
2016-01-18,9819189.10024215
2016-01-19,9154336.78340258
2016-01-20,10577273.04037434
2016-01-21,10237230.75532653
2016-01-22,9764896.3757471
2016-01-23,9774568.49923342
2016-01-24,10126056.87830393
2016-01-25,9874366.72817165
2016-01-26,9741874.35588173
2016-01-27,10103203.84072162
2016-01-28,8930599.68918942
2016-01-29,9459330.05012733
2016-01-30,9337783.49349938
2016-01-31,8747222.80722813
2016-02-01,9026091.66457755
2016-02-02,8979821.10249822
2016-02-03,8782175.04745504
2016-02-04,10375672.01741855
2016-02-05,9877334.36359978
2016-02-06,9640360.16600726
2016-02-07,9532175.88548379
2016-02-08,8823773.41798348
2016-02-09,9106287.69261444
2016-02-10,9930179.39505725
2016-02-11,9971921.35996077
2016-02-12,10357664.95546823
2016-02-13,10915889.47243342
2016-02-14,11254991.61434615
2016-02-15,10861027.60299842
2016-02-16,11135708.71215486
2016-02-17,11216461.02206136
2016-02-18,11493375.30810587
2016-02-19,11478655.75624064
2016-02-20,11833392.96333873
2016-02-21,11692461.43902481
2016-02-22,11737775.30747267
2016-02-23,11212589.26489463
2016-02-24,11385192.46120658
2016-02-25,10977999.26127451
2016-02-26,11702912.10672411
2016-02-27,11589746.30897455
2016-02-28,11485703.34164319
2016-02-29,11791917.64557572
2016-03-01,11500525.67761648
2016-03-02,10455825.98146224
2016-03-03,10584960.01102548
2016-03-04,9966978.80768562
2016-03-05,9633483.78197879
2016-03-06,9872522.61441146
2016-03-07,10579967.56443867
2016-03-08,10310259.47972089
2016-03-09,10534172.1677945
2016-03-10,10845137.9632119
2016-03-11,10918373.52647831
2016-03-12,10256268.06712976
2016-03-13,10379658.75946611
2016-03-14,10783305.78362721
2016-03-15,10818663.14073401
2016-03-16,10923485.95326172
2016-03-17,10917080.39665958
2016-03-18,9933011.11678563
2016-03-19,9894675.99597128
2016-03-20,10092507.22773609
2016-03-21,10312290.50038902
2016-03-22,11022747.41263691
2016-03-23,10980376.98638446
2016-03-24,10221735.37615329
2016-03-25,10738634.12839517
2016-03-26,11145120.0264036
2016-03-27,11596170.84409645
2016-03-28,11421047.60358114
2016-03-29,10189753.85871888
2016-03-30,10189397.65541134
2016-03-31,10501158.58808959
2016-04-01,11237416.97146225
2016-04-02,11403965.08912467
2016-04-03,11437313.74997084
2016-04-04,11021524.20897935
2016-04-05,11710592.13081515
2016-04-06,11231525.72979501
2016-04-07,11302797.50351499
2016-04-08,10438409.16168407
2016-04-09,10567380.76952036
2016-04-10,11500246.36198888
2016-04-11,11765565.79283855
2016-04-12,11948462.37102558
2016-04-13,11856439.6160266
2016-04-14,11815280.12546883
2016-04-15,12048609.24682667
2016-04-16,12013654.80117369
2016-04-17,11730468.75029177
2016-04-18,11964950.45552802
2016-04-19,12326797.1236485
2016-04-20,12422484.11973625
2016-04-21,12571215.61511313
2016-04-22,12159803.29554369
2016-04-23,12685603.31599281
2016-04-24,12707278.57785014
2016-04-25,12676203.25427316
2016-04-26,12823594.48608847
2016-04-27,11656578.0158278
2016-04-28,12181620.84731079
2016-04-29,12545127.40717651
2016-04-30,12009203.72369308
2016-05-01,12360918.22065883
2016-05-02,11795644.73871574
2016-05-03,12173201.9691965
2016-05-04,11766068.22610693
2016-05-05,12091567.7106768
2016-05-06,12629734.91959059
2016-05-07,12536070.51169566
2016-05-08,12481388.17540389
2016-05-09,12714370.67541706
2016-05-10,11784042.96179102
2016-05-11,11816728.34206302
2016-05-12,12430097.12306661
2016-05-13,12475603.8613586
2016-05-14,12496895.73078059
2016-05-15,12570752.24958014
2016-05-16,11905354.91618764
2016-05-17,11815029.17082575
2016-05-18,11971579.86917889
2016-05-19,10753258.44267831
2016-05-20,11189160.30981326
2016-05-21,11182968.55098764
2016-05-22,10785309.00619033
2016-05-23,11390943.81570765
2016-05-24,11467891.75106791
2016-05-25,11733893.76380658
2016-05-26,12230833.80210338
2016-05-27,12663793.80047807
2016-05-28,13269501.10502534
2016-05-29,13152528.31317258
2016-05-30,13146297.88415829
2016-05-31,12941087.67024206
2016-06-01,13194692.54468239
2016-06-02,13338006.48524617
2016-06-03,13609570.94112301
2016-06-04,13496032.71320126
2016-06-05,13559847.64943174
2016-06-06,13703649.154318
2016-06-07,13378145.26872434
2016-06-08,13443476.30089382
2016-06-09,12943329.28251792
2016-06-10,13538945.50153721
2016-06-11,13859905.55512368
2016-06-12,14460668.19353353
2016-06-13,14651201.81614775
2016-06-14,14307292.93878036
2016-06-15,14728040.35174217
2016-06-16,14745142.15864506
2016-06-17,14569392.52479921
2016-06-18,14664597.28867921
2016-06-19,14738448.52009414
2016-06-20,13803816.75051136
2016-06-21,13417825.1182769
2016-06-22,12228077.91034347
2016-06-23,12954720.31792181
2016-06-24,13618165.468148
2016-06-25,13604676.93129623
2016-06-26,12454513.14232028
2016-06-27,13455214.03969113
2016-06-28,12932917.45359026
2016-06-29,12938323.42088025
2016-06-30,13924813.20764785
2016-07-01,13932689.2561903
2016-07-02,14430979.88171813
2016-07-03,13343674.88584258
2016-07-04,14122868.15860951
2016-07-05,13658560.30191795
2016-07-06,13614310.19690495
2016-07-07,12590958.36239905
2016-07-08,13426737.53410055
2016-07-09,13055165.691264
2016-07-10,12971166.87848549
2016-07-11,13138219.78984647
2016-07-12,13510595.56966842
2016-07-13,13073376.71005896
2016-07-14,13558335.77122102
2016-07-15,13874318.44879827
2016-07-16,13800630.46483866
2016-07-17,14285433.52769426
2016-07-18,13932181.75603701
2016-07-19,14028541.19369771
2016-07-20,13086830.01599837
2016-07-21,13620921.67845087
2016-07-22,12753750.95725101
2016-07-23,13167811.49941646
2016-07-24,13508587.82140209
2016-07-25,12977958.21788748
2016-07-26,12669617.61097365
2016-07-27,12803464.45439956
2016-07-28,13317109.07445576
2016-07-29,13373145.53335508
2016-07-30,13156907.11291222
2016-07-31,11597598.38856486
2016-08-01,11508098.60480184
2016-08-02,10787582.77156952
2016-08-03,11211423.47441179
2016-08-04,11475980.48269927
2016-08-05,11476085.96855114
2016-08-06,11881633.972046
2016-08-07,11981197.89935887
2016-08-08,11644128.44636218
2016-08-09,11607910.83349945
2016-08-10,12017033.97762279
2016-08-11,11564980.32927411
2016-08-12,11638986.52292808
2016-08-13,11597151.46146811
2016-08-14,11184754.32409134
2016-08-15,10980677.63237165
2016-08-16,11511080.56625847
2016-08-17,11286276.44235454
2016-08-18,11387440.35277985
2016-08-19,11488031.99148097
2016-08-20,11699105.93673014
2016-08-21,11884929.29397871
2016-08-22,12020374.88627846
2016-08-23,11905927.57565227
2016-08-24,11799848.20995116
2016-08-25,11540413.33872763
2016-08-26,11928489.16733496
2016-08-27,11026780.16773724
2016-08-28,11458081.84470518
2016-08-29,11252610.48132016
2016-08-30,11588754.87746407
2016-08-31,11572140.53751297
2016-09-01,10886959.1756036
2016-09-02,11627486.71063613
2016-09-03,12718485.25910353
2016-09-04,12733787.63355579
2016-09-05,12681914.1780318
2016-09-06,12862667.80894502
2016-09-07,12798153.51274735
2016-09-08,13076267.28098246
2016-09-09,12882887.83811113
2016-09-10,12918735.71247724
2016-09-11,12347426.13380714
2016-09-12,12309257.66261512
2016-09-13,12610459.86297766
2016-09-14,12646869.79874693
2016-09-15,12319562.29849776
2016-09-16,12537070.57748104
2016-09-17,12317340.5810893
2016-09-18,12773896.3423993
2016-09-19,12527097.38239174
2016-09-20,11695588.30349726
2016-09-21,11819301.68443319
2016-09-22,11686967.49177621
2016-09-23,12258472.62948866
2016-09-24,12110243.31643943
2016-09-25,12083108.67167811
2016-09-26,12319620.99695947
2016-09-27,12191770.99565157
2016-09-28,12273719.68145373
2016-09-29,12343757.16482338
2016-09-30,12959053.64037935
2016-10-01,13019395.95219342
2016-10-02,12884150.87813779
2016-10-03,12869235.95955443
2016-10-04,12802522.47801432
2016-10-05,12781374.27819685
2016-10-06,12855047.28771147
2016-10-07,13095689.08756573
2016-10-08,13100913.00808283
2016-10-09,12950098.23964727
2016-10-10,13079551.33048743
2016-10-11,13639585.19369541
2016-10-12,13100190.7726291
2016-10-13,13357448.16229675
2016-10-14,13530053.55902332
2016-10-15,13385399.89972363
2016-10-16,13550068.93568884
2016-10-17,13125708.75064716
2016-10-18,12857865.6762626
2016-10-19,12746109.87801087
2016-10-20,12766083.50412309
2016-10-21,12933761.57812004
2016-10-22,14330650.48429221
2016-10-23,13856286.28274488
2016-10-24,13694004.07074717
2016-10-25,14087041.29625052
2016-10-26,14701309.16894763
2016-10-27,14784756.19946668
2016-10-28,14800120.00883437
2016-10-29,14779677.73380267
2016-10-30,14634102.98259086
2016-10-31,14551086.26517918
2016-11-01,14844939.41861752
2016-11-02,15023591.27643915
2016-11-03,14230839.27996621
2016-11-04,14532237.41103548
2016-11-05,14453915.41332394
2016-11-06,14661127.18804336
2016-11-07,14424092.27133545
2016-11-08,14643028.48350696
2016-11-09,14630901.20680404
2016-11-10,14591147.47050029
2016-11-11,14661409.92870446
2016-11-12,14144285.83334939
2016-11-13,13938175.46582235
2016-11-14,14300227.49229899
2016-11-15,14510160.99461343
2016-11-16,15070818.28470511
2016-11-17,14634486.64071885
2016-11-18,15106672.4350352
2016-11-19,15084267.36529458
2016-11-20,14497226.99229747
2016-11-21,14587436.03578385
2016-11-22,15121512.26248757
2016-11-23,14743640.18603204
2016-11-24,14237114.65357916
2016-11-25,14677269.58946773
2016-11-26,14225226.15903127
2016-11-27,14071513.76900403
2016-11-28,14189875.59901774
2016-11-29,14325748.29092703
2016-11-30,14782329.2721562
2016-12-01,15161898.50683015
2016-12-02,15095390.24416988
2016-12-03,14994094.51596524
2016-12-04,15116443.14929469
2016-12-05,14708019.7427923
2016-12-06,14771677.1654132
2016-12-07,15037223.41401556
2016-12-08,15075675.37614913
2016-12-09,15235907.818697
2016-12-10,14795648.6807635
2016-12-11,14970696.84057431
2016-12-12,15279126.15657497
2016-12-13,14947875.00946471
2016-12-14,15127608.59275624
2016-12-15,14933203.1636422
2016-12-16,15293627.96249541
2016-12-17,15305534.05720212
2016-12-18,15307097.08374302
2016-12-19,15267158.78666438
2016-12-20,15318720.85648386
2016-12-21,15538520.55657502
2016-12-22,15513256.35796277
2016-12-23,15780081.42137909
2016-12-24,15413606.17503938
2016-12-25,15587280.21675726
2016-12-26,15454313.61364323
2016-12-27,15830916.99301025
2016-12-28,15835093.80684895
2016-12-29,15721453.30587924
2016-12-30,15631578.04082474
2016-12-31,15789873.53420966
2017-01-01,15881596.89310721
2017-01-02,15906197.62444118
2017-01-03,15942948.08389533
2017-01-04,15845172.03100421
2017-01-05,15377332.78539392
2017-01-06,14552376.7160189
2017-01-07,14339585.15261761
2017-01-08,14730482.45727116
2017-01-09,14662959.31122001
2017-01-10,14911135.73247072
2017-01-11,13033646.16852224
2017-01-12,13784997.16929237
2017-01-13,14199406.78645763
2017-01-14,13813752.25785446
2017-01-15,13926425.05255346
2017-01-16,14229207.61737318
2017-01-17,15101389.29642948
2017-01-18,14618365.00339926
2017-01-19,14932321.18765059
2017-01-20,14715089.47016645
2017-01-21,15279146.0788694
2017-01-22,15233468.49896759
2017-01-23,14751860.60972799
2017-01-24,14314415.926566
2017-01-25,14725408.3270699
2017-01-26,15103511.21149183
2017-01-27,15105747.84756026
2017-01-28,15290125.50158491
2017-01-29,14797895.06767315
2017-01-30,15219856.41877301
2017-01-31,15566405.90007669
2017-02-01,15709744.40821289
2017-02-02,15735564.76705479
2017-02-03,15814263.88406628
2017-02-04,15885105.00102025
2017-02-05,15649694.26725329
2017-02-06,15805017.49003981
2017-02-07,15955985.050567
2017-02-08,15906099.31968761
2017-02-09,15011230.67648682
2017-02-10,15182857.56328646
2017-02-11,15221306.51386471
2017-02-12,15264274.15572122
2017-02-13,15025876.22557289
2017-02-14,15324892.63543079
2017-02-15,15378776.53962837
2017-02-16,15794875.19050608
2017-02-17,15878878.85047571
2017-02-18,15699822.82021248
2017-02-19,15603058.39605331
2017-02-20,15997977.80412077
2017-02-21,16015657.61330272
2017-02-22,16039081.63288008
2017-02-23,16143872.60385965
2017-02-24,15947586.88820936
2017-02-25,15705487.08364723
2017-02-26,16085646.45058651
2017-02-27,16140245.89898173
2017-02-28,15839535.34810993
2017-03-01,16151190.80093664
2017-03-02,16055128.09173457
2017-03-03,16140291.57908053
2017-03-04,15815448.5843133
2017-03-05,16038378.16061403
2017-03-06,16090331.97973732
2017-03-07,15431837.95267708
2017-03-08,14775708.37392377
2017-03-09,15468356.83445097
2017-03-10,14688518.12820407
2017-03-11,15136290.47467241
2017-03-12,15573808.39599299
2017-03-13,15634343.8067118
2017-03-14,15647209.06204434
2017-03-15,16173394.23387186
2017-03-16,14578527.12140021
2017-03-17,14177109.82929864
2017-03-18,13545309.15247252
2017-03-19,13954794.45597952
2017-03-20,14394503.51053537
2017-03-21,14557305.5499693
2017-03-22,14036921.47643347
2017-03-23,13845825.53578892
2017-03-24,12899216.43994685
2017-03-25,13328349.91429281
2017-03-26,13292374.16870427
2017-03-27,14334635.56168377
2017-03-28,14164537.35869159
2017-03-29,14552611.41465695
2017-03-30,14492156.37698191
2017-03-31,14955396.56253534
2017-04-01,14909820.22381618
2017-04-02,15274228.58560825
2017-04-03,15361161.76500641
2017-04-04,15206536.02676356
2017-04-05,15222997.50742399
2017-04-06,15530933.17369833
2017-04-07,15359767.56445571
2017-04-08,15378358.09455932
2017-04-09,15763181.45549268
2017-04-10,15713345.17378442
2017-04-11,15811636.11312439
2017-04-12,15636052.89899178
2017-04-13,14990742.99315894
2017-04-14,14928197.2984479
2017-04-15,14963521.50877053
2017-04-16,14811441.61187241
2017-04-17,15539886.16454995
2017-04-18,15437722.92687969
2017-04-19,15829810.04043176
2017-04-20,16002141.62816481
2017-04-21,16085385.05659863
2017-04-22,15706234.00635903
2017-04-23,15834157.87708205
2017-04-24,16025524.41891195
2017-04-25,16131346.88990595
2017-04-26,16079808.7395178
2017-04-27,16130132.34248206
2017-04-28,16251787.75869763
2017-04-29,15989725.87162026
2017-04-30,16254379.59394292
2017-05-01,16101742.18919891
2017-05-02,16275868.19100505
2017-05-03,16213117.01820144
2017-05-04,16174297.56234789
2017-05-05,15984394.72223941
2017-05-06,16069391.69420494
2017-05-07,16241746.57906086
2017-05-08,16262306.68046769
2017-05-09,16123282.34594568
2017-05-10,16170702.63640991
2017-05-11,16027374.52543796
2017-05-12,15496993.02695005
2017-05-13,16076742.95403705
2017-05-14,15964756.22263983
2017-05-15,15645430.1338176
2017-05-16,15761539.52339726
2017-05-17,16116285.33861876
2017-05-18,16296646.61062282
2017-05-19,16291976.38329398
2017-05-20,16309719.91927328
2017-05-21,16250535.27902382
2017-05-22,16048945.21908576
2017-05-23,16299456.1540438
2017-05-24,16274076.36295639
2017-05-25,15829847.32210476
2017-05-26,15680997.01508169
2017-05-27,15369430.22953224
2017-05-28,15558488.66884847
2017-05-29,15640706.09924891
2017-05-30,15447387.65950852
2017-05-31,15913124.97660387
2017-06-01,15915438.33643581
2017-06-02,16233186.95489327
2017-06-03,16032016.02696531
2017-06-04,16227184.2189977
2017-06-05,16318114.02779615
2017-06-06,16132328.14743326
2017-06-07,15814596.58177553
2017-06-08,16072848.25061219
2017-06-09,16005980.71238672
2017-06-10,16286847.67774158
2017-06-11,16353716.59118816
2017-06-12,15443338.66471817
2017-06-13,15529506.49487057
2017-06-14,14787205.7356016
2017-06-15,14665514.31544915
2017-06-16,14956506.21926028
2017-06-17,15402616.94924309
2017-06-18,15176121.03558285
2017-06-19,15526497.90210993
2017-06-20,15753533.59889098
2017-06-21,15427942.4529328
2017-06-22,15716246.87019935
2017-06-23,15495256.05251766
2017-06-24,14695923.58433772
2017-06-25,14640437.5587028
2017-06-26,14231852.91787845
2017-06-27,14773780.21267469
2017-06-28,14962872.58709477
2017-06-29,14862426.40209046
2017-06-30,14270478.8996815
2017-07-01,13836087.32245366
2017-07-02,14600048.35464359
2017-07-03,15288574.02638402
2017-07-04,15098996.29849949
2017-07-05,15434437.20494889
2017-07-06,15332572.21082809
2017-07-07,14001488.41926626
2017-07-08,14890120.19030728
2017-07-09,13925546.55127431
2017-07-10,13512608.77613145
2017-07-11,13341279.93493398
2017-07-12,13890788.22527793
2017-07-13,13515653.63494642
2017-07-14,13166930.43002156
2017-07-15,12853084.21729432
2017-07-16,12978289.87564269
2017-07-17,13470342.64231662
2017-07-18,13577948.62827757
2017-07-19,13500033.24840682
2017-07-20,16066548.90071287
2017-07-21,15634691.89591331
2017-07-22,16340054.48833704
2017-07-23,15943811.23272167
2017-07-24,16011733.0363561
2017-07-25,15107869.89381249
2017-07-26,14837227.67190929
2017-07-27,15819134.44550049
2017-07-28,16090063.86110111
2017-07-29,15030310.95632927
2017-07-30,15385250.40751268
2017-07-31,16129566.14498183
2017-08-01,14298038.28716606
2017-08-02,14659334.63602029
2017-08-03,16008565.76404722
2017-08-04,16385885.97462277
2017-08-05,16406920.93833989
2017-08-06,16052284.407255
2017-08-07,16189622.92833593
2017-08-08,15934547.77695369
2017-08-09,15631543.42146519
2017-08-10,16137316.05629439
2017-08-11,16381550.08143573
2017-08-12,16475730.41377097
2017-08-13,16370291.78683704
2017-08-14,16434749.44592596
2017-08-15,16098212.57314437
2017-08-16,16370663.99807275
2017-08-17,15865455.75732536
2017-08-18,15748643.38170451
2017-08-19,15546678.24262462
2017-08-20,15389098.80464213
2017-08-21,14838405.61141736
2017-08-22,15401481.28462006
2017-08-23,15729706.17247722
2017-08-24,16407854.09901812
2017-08-25,16331157.93174054
2017-08-26,16304203.88804266
2017-08-27,15805689.49406857
2017-08-28,16323558.63778026
2017-08-29,16468782.34255879
2017-08-30,16393234.27052705
2017-08-31,16505069.59799027
2017-09-01,16491435.1509401
2017-09-02,15977586.93409369
2017-09-03,15649404.35332608
2017-09-04,14580281.30166729
2017-09-05,15750500.36420582
2017-09-06,15748172.67382761
2017-09-07,15842604.43470065
2017-09-08,14640056.37017054
2017-09-09,14731601.94959445
2017-09-10,14340893.61170441
2017-09-11,14632768.80692643
2017-09-12,13984623.25943767
2017-09-13,13562572.08340513
2017-09-14,12954721.27644774
2017-09-15,13743095.18072623
2017-09-16,13573799.06834215
2017-09-17,13855052.6809962
2017-09-18,14143360.64271255
2017-09-19,13918456.92533995
2017-09-20,13630450.64681221
2017-09-21,13366768.00905089
2017-09-22,13324894.38734907
2017-09-23,13683819.93761867
2017-09-24,13469873.54871392
2017-09-25,14222723.01828064
2017-09-26,13984277.30047633
2017-09-27,15024152.06682539
2017-09-28,15089214.24324735
2017-09-29,14988695.25229071
2017-09-30,15863144.51715048
2017-10-01,16006716.52109463
2017-10-02,15710413.56272325
2017-10-03,15143145.53720469
2017-10-04,14737849.43300561
2017-10-05,15404091.46411112
2017-10-06,15715825.38835593
2017-10-07,16027997.12091176
2017-10-08,16196185.58206506
2017-10-09,16576603.52185674
2017-10-10,16133190.25272243
2017-10-11,16463153.19378656
2017-10-12,16563792.17069798
2017-10-13,16340476.45398817
2017-10-14,16585768.99529327
2017-10-15,16431518.74659132
2017-10-16,16532948.22571192
2017-10-17,15862904.40800997
2017-10-18,16003105.45665863
2017-10-19,16484423.75143273
2017-10-20,16498262.05984011
2017-10-21,16500939.72515856
2017-10-22,16379787.52001445
2017-10-23,15923336.62276036
2017-10-24,15090867.31794137
2017-10-25,15997456.08556702
2017-10-26,16541079.36531802
2017-10-27,16115505.99163786
2017-10-28,15623594.16835422
2017-10-29,16549400.87174681
2017-10-30,16509257.8852335
2017-10-31,16593687.81447312
2017-11-01,16627369.8363256
2017-11-02,16466195.53295647
2017-11-03,16329738.29744337
2017-11-04,16534111.60892753
2017-11-05,16384221.17589905
2017-11-06,15984869.80351013
2017-11-07,15990335.21291403
2017-11-08,16340531.67791701
2017-11-09,16214156.63039702
2017-11-10,15409656.41099538
2017-11-11,15102813.5039098
2017-11-12,14904570.52808449
2017-11-13,15533054.95191726
2017-11-14,15704982.11408238
2017-11-15,16151818.63865508
2017-11-16,16613247.43811543
2017-11-17,16138033.26873736
2017-11-18,16266469.06033403
2017-11-19,16642319.22231432
2017-11-20,16582701.58371362
2017-11-21,16270208.33365694
2017-11-22,16343649.15678133
2017-11-23,15805056.45326234
2017-11-24,16086034.39180704
2017-11-25,16672145.49584913
2017-11-26,16665765.36016414
2017-11-27,16635469.95976827
2017-11-28,16598842.72870763
2017-11-29,16333203.38266229
2017-11-30,16168425.67469928
2017-12-01,16667151.67693217
2017-12-02,16420559.91083769
2017-12-03,16566594.9310573
2017-12-04,16596698.7620764
2017-12-05,16679615.13376255
2017-12-06,16674811.94337475
2017-12-07,16659178.22742046
2017-12-08,16396061.74737903
2017-12-09,15809847.52397533
2017-12-10,16209112.51106943
2017-12-11,16533032.9467581
2017-12-12,16548500.13568598
